,Temperature_1,Temperature_2,Humidity_1,Humidity_2,Flow,Time,Temperature_Difference,PWM,Flow_Estimate,Target_Delta_T,Controller_Output_P,Controller_Output_I,Controller_Output_D,Controller_Output
38,19.3218994140625,22.395401000976562,0.0,0.0,59.99647521972656,1613225531.2087116,3.0735015869140625,1.0,909.7398706627034,6,0,0,0,0
39,19.308547973632812,22.763900756835938,0.0,0.0,59.95817184448242,1613225531.4962173,3.455352783203125,1.0,809.2044753730847,6,0,0,0,0
40,19.308547973632812,23.089675903320312,0.0,0.0,60.09791564941406,1613225531.7841566,3.7811279296875,1.0,739.4848807434829,6,0,0,0,0
41,19.276504516601562,23.468856811523438,0.0,0.0,59.93210220336914,1613225532.0717907,4.192352294921875,1.0,666.9494211036763,6,0,0,0,0
42,19.295196533203125,23.834686279296875,0.0,0.0,59.96998977661133,1613225532.3592088,4.53948974609375,1.0,615.9474065486893,6,0,0,0,0
43,19.276504516601562,24.232559204101562,0.0,0.0,60.00910568237305,1613225532.6475265,4.9560546875,1.0,564.1759650499848,6,0,0,0,0
44,19.308547973632812,24.64111328125,0.0,0.0,60.00827407836914,1613225532.934642,5.3325653076171875,1.0,524.341808278804,6,0,0,0,0
45,19.308547973632812,25.006942749023438,0.0,0.0,59.98750305175781,1613225533.222662,5.698394775390625,1.0,490.6797521709334,6,0,0,0,0
46,19.276504516601562,25.471572875976562,0.0,0.0,60.01438903808594,1613225533.510259,6.195068359375,1.0,451.3407720399878,6,0,0,0,0
47,19.295196533203125,25.952224731445312,0.0,0.0,59.99972152709961,1613225533.797885,6.6570281982421875,1.0,420.02029327427664,6,0,0,0,0
48,19.335250854492188,26.363449096679688,0.0,0.0,59.989540100097656,1613225534.0856915,7.0281982421875,1.0,397.8383704911747,6,0,0,0,0
49,19.3218994140625,26.772003173828125,0.0,0.0,60.02334976196289,1613225534.3737557,7.450103759765625,1.0,375.308455603144,6,0,0,0,0
50,19.3218994140625,27.167205810546875,0.0,0.0,60.00543212890625,1613225534.6615813,7.845306396484375,1.0,356.4025157021007,6,0,0,0,0
51,19.3218994140625,27.634506225585938,0.0,0.0,59.94309616088867,1613225534.9488668,8.312606811523438,1.0,336.3670385906752,6,0,0,0,0
52,19.335250854492188,28.053741455078125,0.0,0.0,60.0168342590332,1613225535.2364058,8.718490600585938,1.0,320.70768487986885,6,0,0,0,0
53,19.3218994140625,28.5076904296875,0.0,0.0,60.09832763671875,1613225535.5248086,9.185791015625,1.0,304.3926137013871,6,0,0,0,0
54,19.3218994140625,28.929595947265625,0.0,0.0,59.994022369384766,1613225535.812442,9.607696533203125,1.0,291.0257340558009,6,0,0,0,0
55,19.3218994140625,29.383544921875,0.0,0.0,59.99320602416992,1613225536.1004248,10.0616455078125,1.0,277.89559212653177,6,0,0,0,0
56,19.3218994140625,29.77874755859375,0.0,0.0,60.01561737060547,1613225536.3878362,10.45684814453125,1.0,267.3928986549468,6,0,0,0,0
57,19.3218994140625,30.1739501953125,0.0,0.0,59.89909362792969,1613225536.67581,10.85205078125,1.0,257.6551651409379,6,0,0,0,0
58,19.3218994140625,30.641250610351562,0.0,0.0,60.02458190917969,1613225536.9637315,11.319351196289062,1.0,247.0183041124727,6,0,0,0,0
59,19.335250854492188,31.079177856445312,0.0,0.0,59.987098693847656,1613225537.251115,11.743927001953125,1.0,238.08790157634647,6,0,0,0,0
60,19.335250854492188,31.501083374023438,0.0,0.0,60.03678894042969,1613225537.5389602,12.16583251953125,1.0,229.83112184652583,6,0,0,0,0
61,19.351272583007812,31.9683837890625,0.0,0.0,60.034358978271484,1613225537.8265178,12.617111206054688,1.0,221.61070711804692,6,0,0,0,0
62,19.3218994140625,32.37693786621094,0.0,0.0,60.069801330566406,1613225538.1145587,13.055038452148438,1.0,214.17684416706314,6,0,0,0,0
63,19.351272583007812,32.828216552734375,0.0,0.0,60.077537536621094,1613225538.4018247,13.476943969726562,1.0,207.47188253076516,6,0,0,0,0
64,19.351272583007812,33.266143798828125,0.0,0.0,60.013572692871094,1613225538.689632,13.914871215820312,1.0,200.94235101377313,6,0,0,0,0
